0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
-58,-63,-63,-68,-55,-60,-20,-42,-51,-20,-24,-20,-20,-20,-20,-34,-20,-31,-20,-20,-55,-20,-20,-48,-62,-47,-52,-20,-56,-61,-56,-20,-20,-67,-35,-61,-66,-38,-64,-66,-64,-62,-58,-66,-58,-61,-65,-65,-66,-68,4.68,1.61
-69,-72,0,-72,-72,0,-72,-71,-72,-70,0,-74,-70,-64,-71,-70,-73,-68,-73,-74,-70,-67,-71,-70,-71,-72,-70,-72,-72,-70,-73,-67,-73,-73,-67,0,-72,-73,-71,-71,-72,-73,-72,-73,-69,-74,-72,-71,-73,-72,0.71,1.33
0,-71,-68,-57,-66,-71,-70,-59,-55,-62,-71,-67,-68,-68,-70,-64,-66,-69,-68,-56,-66,-67,-70,-68,-61,-65,0,-66,-67,-69,-68,-69,-63,-66,-69,-73,-69,-68,0,0,0,0,-70,-75,0,0,-72,-74,-61,-71,2.35,2.21
-68,-70,-68,-74,-73,-73,-71,-74,-72,-65,-70,-68,-72,-73,-72,-69,-71,-71,-70,-70,-68,-72,-67,-73,-71,-73,-73,-73,-72,-69,-73,-71,-72,-72,-70,-73,-73,-72,0,0,0,-74,0,0,0,-73,-72,-72,-72,-72,0.87,0.2
-64,-65,-52,-61,-65,-68,-50,-22,-57,-20,-63,-39,-57,-53,-62,-55,-60,-66,0,-20,0,-57,-63,-48,0,-64,-66,-57,-60,-61,-65,-68,-59,-68,-66,-61,-66,-67,-63,-63,-67,-68,-69,-70,-66,-73,-65,-69,-68,-66,3.91,1.06
-73,-74,-71,-70,-69,-69,-69,-74,-70,-68,-71,-62,-72,-69,-69,-65,-67,-73,-70,-70,-66,-72,-70,-67,-65,-69,-62,-71,-69,-71,-63,-69,-59,-67,-69,-58,-67,-65,-60,-54,-63,-63,-62,-64,-61,-54,-65,-50,-56,-64,3.04,4.67
-71,-71,-69,-71,-67,-71,-70,-68,-72,-70,-71,-68,-64,-69,-72,-73,-67,-71,-73,0,-72,-70,-64,-71,-69,-68,-71,-68,-70,-73,-72,-72,-69,-70,-72,0,0,-71,0,-66,-63,-72,-72,-70,-68,-68,-70,-72,-69,-54,1.39,2.09
0,-72,-72,0,-73,-70,-72,-74,-71,0,0,-72,-70,-73,-72,-73,-68,-73,-70,0,-69,-72,-71,-72,-69,-71,-71,-70,-73,-56,-64,0,-73,-59,-72,0,-67,-69,-67,-65,-69,-68,-67,-64,-72,-67,-69,-62,-69,-64,1.95,4.83
-69,-55,-64,-62,-62,-64,0,-70,-62,-63,-68,-60,0,0,-20,-69,-57,-68,-42,-57,-65,-65,-20,-39,-20,-20,-20,-57,-45,-52,-20,-54,0,-39,-20,-52,-20,-59,0,-57,-57,-54,-61,-67,-66,-60,-67,-68,-67,-68,4.78,2.5
-71,-65,-71,-67,-69,-73,0,-69,-73,-71,-74,-70,-62,-67,-67,-60,-63,-51,-58,-62,-20,-69,-72,-68,-63,-66,-64,-66,-67,-63,-73,-56,-74,-20,-64,-56,-59,-50,-20,-51,-32,-55,-64,0,-20,-20,-20,-20,-56,-60,4.62,4.29
-67,-74,-68,-63,-57,-68,-68,-70,-68,-70,-66,-64,-65,-67,-69,-64,-65,-68,-64,-61,-66,-69,-72,-58,-70,-70,-66,-71,-69,-68,-65,-65,-64,-66,-72,-68,-69,-61,-72,-65,-68,-73,0,-70,0,0,0,-69,-70,0,1.9,1.76
-73,-66,-69,-67,-64,-66,-71,-72,-74,-67,-69,-68,-69,-70,-69,-69,-72,-63,-63,-66,0,-65,0,-65,-61,-68,-69,-64,-65,-63,-58,0,-61,-68,0,0,-61,0,-69,0,-69,0,-68,-58,-68,-69,-61,-69,-69,-67,2.07,2.77
-20,-55,-20,-20,-49,-63,-36,-43,-20,-20,-63,-55,-47,-64,-63,-57,-61,-60,-20,-52,0,-67,-65,-60,-61,-40,-62,-72,-66,-61,-62,-68,-62,-69,-65,-71,-70,-63,-65,-68,-65,-69,-71,-68,-69,-68,-70,-69,-72,-74,4.32,0.37
-70,-67,-64,-63,-68,-68,-65,-72,-72,-73,-67,-65,-69,-64,-71,-61,-70,-66,-70,-65,-57,-66,-70,-62,-50,-65,-63,-62,-71,-62,-64,-64,-55,-65,-66,-65,-69,-55,-62,-63,-66,-68,-65,-63,-59,-68,-61,-62,-72,-71,2.72,3.12
-73,-71,-72,-72,-71,-73,-72,-72,-71,-72,-69,-71,0,0,0,-72,-73,-69,-72,-72,-70,-72,-70,-69,-72,-73,-72,-72,-72,-70,-72,-71,-70,-72,-73,0,-70,-72,-73,-71,-73,-73,-71,-72,-69,-73,-66,-72,-73,-72,0.28,3.77
-71,-64,-67,-67,-69,-73,0,-70,-72,-72,-72,-72,-71,-70,-72,-67,-73,-72,-69,-73,-69,-71,-69,-72,-73,-65,-73,-69,-72,-73,-72,-72,-71,0,-70,-72,-71,-73,-73,-70,-74,-73,-73,-72,-72,-72,-74,-73,-74,-71,0.67,0.01
-58,-60,-64,-65,-56,-57,-59,-65,-54,-42,-55,-50,0,0,-64,-20,-20,-20,-20,-61,-56,-65,-32,-61,-58,-55,-67,-64,-64,-63,-60,-52,-20,-68,0,-57,-62,-66,-61,-65,-60,-63,-68,-73,-67,-69,-67,-69,-59,-69,4.48,1.53
-63,-66,-62,-61,-71,-70,0,-66,-65,-72,-70,-66,-69,-58,-74,-69,-70,-68,-73,-68,-65,-72,-74,-68,-69,-67,-67,-69,-67,-65,-68,-71,-72,-73,-73,-65,-71,-75,-69,-73,-72,-63,-70,-73,-74,-72,-74,-74,-72,0,1.8,0.57
0,-67,0,-66,-68,-65,-70,-72,-72,-51,-68,-64,-60,-65,-69,-63,-72,-20,-61,-60,-44,-57,-63,-66,-61,-61,-31,-54,-63,-47,-63,-61,-59,-60,-54,-20,-20,-41,-64,-44,-20,-20,-20,-57,-46,-20,-67,-69,-58,-39,4.53,3.59
-73,-70,-71,-73,-64,-72,-72,-72,-73,-73,-71,-71,-73,-74,-70,-71,-72,-72,-68,-69,-71,-69,-70,-66,-66,-70,-65,-62,-69,-70,-63,-70,-68,-69,-65,-66,-63,-70,-61,-72,0,0,-63,0,0,-70,-65,-66,-68,-42,2.1,4.43
-73,-72,-73,-72,0,-73,-72,-73,-68,-71,-71,-69,-68,-70,-69,-64,-70,-66,-64,-71,-69,-67,-66,-72,-67,-69,-72,-69,-61,-50,-68,-60,-69,-53,-64,-50,-36,-62,-54,-62,-20,-58,-62,-60,-67,-61,-62,-64,-20,0,3.62,4.63
-58,-63,-72,-61,-66,-54,-62,-42,-65,-60,0,-65,-60,-61,-68,-67,-57,-58,-45,-59,-62,-58,-70,-52,-57,-62,-62,-52,-61,-59,-64,-65,-63,-66,-60,-68,-67,-67,-66,-66,-65,-71,-66,-69,-69,-71,-74,-70,-69,-74,3.33,0.79
-59,-45,-62,-59,-59,-68,-59,-56,-63,-60,-68,-45,-48,-71,-63,-61,-53,-62,-64,0,-63,0,-69,0,-62,0,0,-63,-64,0,-57,-65,0,-70,-65,-67,-65,-64,0,-64,-71,-67,-71,-70,-63,-71,-71,-73,-72,-68,2.91,1.06
0,-70,0,-69,-72,-70,0,-65,0,-72,-70,0,0,-72,0,-73,-70,-69,-70,-70,-73,-70,-73,-72,-72,-72,-73,-70,-72,-74,-74,-70,-73,-72,-71,-71,-70,-72,-70,-70,-72,-74,-71,0,-73,-75,-74,-72,-72,-71,0.23,0.9
-68,-70,-66,-72,-71,0,-72,-69,-65,-68,-70,-68,-69,-67,-62,-65,-70,-67,-67,-69,-36,-66,-62,-63,-69,0,-73,-68,-69,-68,-64,-64,-67,-67,-60,-61,-60,-68,-71,-63,-69,-62,-67,-66,-63,-66,-56,0,-68,0,2.59,3.07
-72,-72,-73,-72,-71,-72,-71,-73,-72,-73,-73,-74,-71,-72,-73,-68,-73,-64,-70,-71,-70,-69,-73,-74,-71,-65,-71,-68,-64,-70,-71,-67,-73,0,0,-70,-69,-70,0,0,-68,-66,-48,-70,-73,-65,-68,-69,-64,-65,2.14,4.82
-74,-66,0,-74,-72,-69,-71,0,0,-73,-73,-70,-66,-73,-75,-69,-70,-68,-72,-68,-73,-73,-73,-71,-74,-68,-71,-66,0,-71,-70,-72,-69,-66,-69,-62,-68,-72,-65,-67,-68,-70,-72,-61,-70,-72,-72,-69,-73,-72,1.29,3.07
-69,-72,-67,-73,-71,-70,-71,-73,-75,-71,-71,-72,-73,-71,-73,-72,-71,0,-73,-72,-74,-72,-72,-70,-69,-72,-71,-63,-71,-73,-73,-72,-73,-72,-72,-71,-74,-72,-75,-72,-73,-74,-73,-74,-72,-74,-71,-73,-70,-72,0.08,0.37
-73,-70,-71,-68,-67,-71,-67,-72,-71,-72,-69,-66,-68,-69,-69,-73,-71,-71,-72,-72,-66,-73,-73,0,-67,-70,-71,-70,-73,-71,0,-71,0,0,0,0,-69,-72,-71,-69,-72,-74,-73,-72,-72,-71,-72,-70,-74,-72,0.64,2.33
-72,-70,-69,-73,-69,-70,-72,-70,-72,-72,-72,-72,-73,-75,0,-71,-73,-68,-72,-73,-68,-70,-69,-69,-69,-73,-70,-72,-64,-68,-67,0,-73,-72,-68,-61,-67,-71,-66,-72,-72,-68,-69,-63,-56,-71,-74,-69,-72,-70,1.44,3.69
-71,-69,-67,-69,0,0,-71,-72,-71,0,-69,-68,-71,-74,-70,0,-71,0,-70,0,-69,-69,-72,-70,-65,-63,-49,-67,-65,-62,-67,-70,-69,-55,-57,-68,-65,-50,-65,-63,-56,-66,-60,-56,-66,-68,-65,-54,-50,-61,3.1,4.91
-63,0,-68,-66,-61,-60,-72,-63,-70,-53,-53,-58,-68,-66,-68,-67,-61,-66,-66,-55,-67,-62,-67,-67,-62,-62,-61,-63,-70,-64,-59,-70,-69,-70,-68,0,-69,-71,-65,-65,-70,-68,-71,-68,-73,-72,-68,-70,-69,-74,3.02,0.98
-20,-20,-54,-47,-55,-20,-59,-20,0,-34,-54,-63,-71,-66,-20,-42,-20,-48,-58,-65,-30,-68,-56,-65,-62,-68,-60,-66,-60,-62,-59,-57,-66,-61,-65,-67,-67,-65,0,-65,0,-66,-72,-68,-68,-69,-67,-71,-68,-69,4.15,0.7
-72,-72,-75,-71,-73,-71,-72,-73,-73,-74,-71,-71,-72,-70,-74,-72,-73,-72,-71,-72,-71,-69,-70,-69,-68,-74,-70,-66,-71,-72,-72,-70,-61,0,-68,-71,-70,-70,-71,0,-69,-70,-64,-68,-68,-68,-69,-70,-66,-65,1.78,4.8
-55,-64,-20,-65,-64,-59,-59,-46,-54,-47,-60,-46,-20,-58,-63,-48,-51,-21,-51,-49,-20,-20,-50,-20,-26,-20,-48,-54,-66,-61,-54,-56,-53,-65,-59,-64,-58,-45,-69,-60,-54,-63,-68,-58,-71,-72,-65,-65,-72,-65,4.42,1.56
-55,-63,-62,-52,-64,-68,-59,-71,-62,-63,-53,-62,-56,-62,-61,0,0,-56,-65,-63,-20,-41,-46,-57,-58,-57,-66,-35,-53,-20,-61,-20,-55,-57,-54,-65,-20,-62,-58,-56,-65,-62,-71,-64,-67,-71,-71,-67,-64,-63,4.42,2.34
-59,-64,-67,-67,-63,-66,-58,-42,-62,-64,-60,-60,-64,-62,-36,-57,0,-20,-61,-63,-20,-53,-45,-54,-63,-34,-22,-62,-57,-58,-60,-45,-64,-52,-62,-55,-62,-60,-57,-66,-64,-66,-61,-65,-67,-58,-69,-66,-69,-62,3.93,2.3
-70,-73,-68,-67,-71,-61,-67,-68,-67,-63,-71,-63,-65,-55,-62,-59,-64,0,-50,-62,-30,-47,-52,-67,-61,-59,-57,-58,-66,-50,-64,-20,-57,-29,-45,-65,-46,-53,-42,-20,-20,-58,-63,-50,-32,0,-20,-65,-66,-54,4.66,3.4
-64,-67,-72,-68,-65,-69,-66,-67,-63,-65,-70,-67,-67,-71,-71,-46,-64,-68,-64,-61,-55,-64,-64,-58,-67,-69,-68,-66,-59,-56,-60,-49,-65,-54,-64,-62,-59,-55,-62,-59,-42,-63,-66,-65,-65,-67,-66,-61,-68,-62,3.36,3.4
0,-64,-62,-65,-65,-69,-55,-20,-58,-66,-57,-57,-55,-49,-59,-56,-60,-20,-36,-39,-68,-68,-55,-66,-59,-61,-66,-56,-20,-65,-71,-68,-55,-60,-68,-66,-66,-69,-65,0,-68,-69,-72,-68,-69,-71,-68,-71,-73,-73,4.0,0.57
-71,-74,-74,-72,-71,-74,-65,-71,-71,-71,-72,-67,-71,-71,-71,-72,-71,-71,-69,-72,-71,-73,-73,-67,-70,-72,-61,-71,-68,-76,-67,-73,-69,-68,-73,-59,-72,-59,-69,-73,-69,-74,-72,-62,-65,-69,0,-68,-69,0,1.23,4.01
-60,-63,-63,-62,-59,-42,-48,-20,-28,-52,-58,-56,-20,-20,-20,-44,-20,-43,-64,-61,-20,-50,0,-20,-67,-69,-56,-64,-37,-52,-28,-67,-59,-20,-20,-58,-61,-64,-51,-60,-61,-67,-69,-68,-67,-58,-60,-71,-66,-66,4.29,1.33
-69,-65,-64,-68,-64,-63,-65,-60,-62,-65,-69,-59,-65,-66,-66,-65,-62,-69,-68,-65,-74,-52,-67,-64,-70,-61,-64,-71,-61,-71,-65,-71,-67,-62,-69,-65,-69,-68,-60,-69,-49,-70,-69,-72,-71,-71,-71,-62,-68,-66,2.3,1.69
-68,-67,-67,-71,-62,-65,-73,-65,-70,-68,-67,-69,-72,-71,-61,-73,-71,-71,-67,-73,0,-69,-73,-73,-74,-72,-72,-67,-69,-65,-69,-70,-71,-73,-73,-74,-70,-74,-71,-71,-72,-72,-71,-74,-73,-72,-72,-71,-71,-72,1.18,0.75
-74,-72,-70,-72,-72,-73,-72,-75,-73,-70,-73,-71,-72,-72,-73,-72,-73,-72,-74,-74,-72,-67,-68,-71,-72,-72,-70,-72,-72,-68,-73,-71,-69,-73,-72,-69,-67,-73,-73,-71,-70,-74,-65,-72,-61,-67,-63,-72,-67,-73,0.75,4.52
-69,-69,-71,0,0,-70,0,0,0,-67,-65,-71,-64,-69,-70,-69,-72,-70,-73,-70,-72,-67,-62,-67,-73,-69,-66,-67,-68,-70,-68,-70,-65,-72,0,-72,-72,-73,-73,-72,-72,-72,-73,-70,-72,-73,-69,-73,-73,-72,1.61,0.56
-72,-68,-73,-67,0,-72,-71,-70,-73,-67,-68,-71,-73,-73,-67,-72,-67,-74,-68,-69,-71,-70,-69,-66,-69,-74,-72,-72,0,-69,-73,-72,-73,-71,-70,-72,-73,-72,-68,-72,-72,0,-73,-72,-72,-71,-73,-72,-73,-72,0.81,0.5
-68,-66,-68,-64,-68,-69,-69,-72,-69,-73,-69,-60,-69,-65,-62,-67,-60,-63,-68,-67,-61,-66,-70,-63,-69,-65,-67,-64,-55,-57,-20,-55,-47,-20,-55,-67,-49,-35,-62,-20,0,-58,-49,-20,-62,-63,-20,-20,-41,-20,4.62,3.95
-72,-74,-71,-72,-69,-73,-73,-71,-72,0,-74,-69,-70,-72,-74,-72,-70,-71,-73,-72,-69,-65,-68,-68,-71,-70,-72,-66,-74,-73,-67,-71,-58,-66,-73,-69,-72,-67,-71,-69,-66,-69,-72,-65,-63,-68,-63,-67,-67,0,1.66,4.53
-67,-64,-66,-66,-59,-64,-65,-66,-60,-63,-59,-22,-60,-63,-65,-58,-62,-57,-58,-60,-56,-59,-60,-20,-57,-57,-50,-56,-60,-54,-20,-62,-57,-67,-53,-66,-64,-61,-69,-64,-62,-69,-68,-69,-70,-70,-72,-68,-72,-65,3.83,1.72
-67,-59,-70,-59,-64,-60,-67,-65,-58,-72,0,0,0,-62,-60,-61,-53,-57,-50,-61,-34,-53,-49,-67,-64,-20,-39,-52,-61,0,-65,-64,-59,-68,-34,-64,-67,-61,-20,-65,-61,-63,-66,-57,-70,-55,-69,-65,-62,-70,3.79,2.33
-72,-74,-70,-72,-74,-72,-64,-71,-67,-72,0,-71,-71,-69,-72,-67,-60,-70,-69,-62,-68,-68,-72,-65,-71,-67,-61,-58,-62,-69,-66,-69,-62,-68,-66,-60,-58,-62,-60,-61,-52,-68,0,0,0,-68,-56,-70,-68,-65,2.22,3.98
-71,-70,-69,-73,-69,-70,-71,-73,-70,-67,-72,-69,-68,-66,-70,-64,-73,-64,0,-65,-68,-67,-66,-56,-71,-65,-59,-68,-62,-62,-55,-61,-68,-23,-65,-67,-60,-50,-68,-66,-65,-63,-49,-64,-63,-59,-67,-63,-63,-34,3.14,4.23
-71,-71,-69,-73,-73,-72,-72,-73,-74,-67,-72,-72,-74,-69,-73,-69,-68,-74,-68,-72,-65,-74,-73,-68,-73,-72,-67,-71,-72,-73,-68,-74,-73,-71,-75,-73,-72,-71,-74,-73,-71,-72,-65,-74,-69,-73,-73,-69,-72,-74,0.44,2.73
-62,-72,-67,-62,-62,-63,-65,-60,-49,-65,-61,-64,-20,-61,-67,-54,-65,-65,-59,-53,-46,-62,-49,-63,-55,-20,-38,-63,-57,-56,0,-20,-20,-54,-60,-55,-67,-61,-62,-58,-58,-63,-65,-61,-68,-66,-66,-62,-62,-57,4.22,2.37
-69,-69,-67,-56,-69,-68,-68,-67,-65,-60,-71,-63,-69,-65,-72,-67,-67,-69,-69,-68,-68,-68,-67,-71,-73,-68,-71,-70,-68,-58,-70,-67,-69,-73,-75,-70,-66,-71,-74,-72,-70,-72,-72,-72,-73,-74,-74,-68,-72,-74,2.17,0.32
-73,-73,-72,-73,-69,-71,-70,-72,-67,-71,-71,-68,-60,-67,-69,-67,-64,-68,-70,-65,-67,-66,-72,-59,-60,-63,-67,-69,-66,-63,-69,-54,-67,-46,-66,-68,-66,-64,-65,-65,-64,-49,-53,-45,0,-62,-61,-53,-59,-63,3.41,4.4
-61,-66,-70,-72,-69,-64,-57,-65,-66,-65,-70,-71,-69,-72,-70,-59,-72,-73,0,-72,-70,-70,-72,-73,-67,-71,-68,-72,-69,-72,-63,-62,-72,-66,-71,-71,-72,-72,-70,-71,-71,-72,-71,-71,-68,-72,-73,-72,-72,-74,1.34,1.29
-69,-69,-70,-69,-65,-66,-67,-62,-68,-72,-57,-69,-66,-61,-61,-50,-66,-60,-46,-51,-67,-20,-70,-51,-58,-62,-63,-61,-54,-48,-64,-66,-20,-20,-51,-55,-65,-51,-62,-65,-63,-64,-64,-64,-63,-20,-66,-36,-57,-66,4.1,3.5
-60,-66,-61,-68,-53,-71,-49,-67,-67,-64,-63,-64,-60,-54,-66,-57,-60,-68,-61,-20,-63,-20,-69,-56,-55,-20,-53,-59,-20,-59,-20,-50,-57,-59,-42,-30,-45,-60,-20,-43,-56,-60,-20,-56,-54,-64,-64,0,-67,-69,4.94,3.12
-72,-68,-72,-65,-73,-73,-73,-72,-72,-70,-74,0,-67,-71,-72,-73,-72,-71,-71,-68,-71,-70,-71,-72,-71,-73,-71,-71,-72,-73,-73,-71,-73,-67,-70,-70,-73,-61,-70,-67,-73,-72,-70,-69,-69,-70,0,-70,-70,-71,0.47,3.07
-70,-68,-67,-66,-66,-62,-63,-62,-69,-66,-64,-64,-65,-66,-65,-57,-60,-67,-62,0,-61,-71,-59,-38,-61,-60,-61,-64,-64,-51,-20,-61,-65,-63,-59,-56,-49,-47,-61,-69,-54,-61,-56,-59,-69,-63,-59,-68,-41,-65,3.67,3.16
-73,-74,-74,-74,-73,-73,-73,-74,-71,-73,-73,-74,-72,-73,-73,-70,-73,-72,-71,-72,-74,-74,-73,-71,-71,-71,-72,-72,-72,-70,-74,-72,-73,-71,-73,-73,-71,-66,-71,-70,-72,-70,-71,-75,-70,0,-74,-72,-71,-69,0.4,4.11
-58,-68,-62,-20,-65,-61,-52,-60,-20,-62,-54,0,-59,-65,-66,-53,-68,-61,-68,-66,-53,-67,-49,-68,-64,-70,-69,-70,-64,-60,-65,-62,-70,-57,0,-67,-65,-66,-69,-68,-70,-65,-67,-69,-69,-71,-72,-70,-66,-75,3.44,0.28
-71,-66,-66,-67,-70,-62,-67,-60,-65,-71,-60,-66,-61,-61,-69,-65,-68,-64,-69,-70,-49,-65,-60,-64,-71,-70,-68,-65,-66,-69,-62,-68,-66,-68,-69,-65,-64,-66,-68,-72,-69,-72,-67,-67,-69,-67,-64,-66,-65,-73,2.56,1.3
-71,-70,-70,-72,-72,-73,-68,-71,-63,-71,-71,-68,-73,-67,-69,-65,-66,-72,-70,-67,-68,-67,-65,-61,-63,-66,-58,-63,-70,-68,-65,-62,-67,-67,-65,-67,-38,-65,-69,-67,-53,-67,-64,-64,-52,-69,-70,-72,-56,-66,2.93,4.5
-62,-65,-65,-70,-57,-53,-64,-68,-58,-58,-43,-55,-48,-59,-63,-66,-67,-69,-56,-67,-42,-55,-47,-62,-62,-68,-60,-42,-61,-64,-53,-59,-57,-53,-65,-62,-61,-58,-64,0,-71,-62,-64,-70,-69,-72,-70,0,-70,0,3.19,1.64
-70,-72,-74,-72,-71,-70,-70,-72,0,-71,-72,0,-74,-72,-72,-72,-67,-73,-72,-68,-64,-72,-73,-73,-64,-68,-69,-70,-70,-73,-73,-72,-68,-68,-62,-62,-66,-58,-66,-63,-70,-60,0,-72,-66,-64,-67,-65,-70,-66,2.25,4.64
-66,-69,-73,-73,-71,-71,-72,-71,-72,-72,-71,-71,-73,-72,-71,0,0,0,-73,-69,-74,-73,-74,-72,-73,-66,-71,-73,-74,-71,-70,-72,-72,-74,-71,-70,-69,-70,-71,-73,-71,-74,-74,-62,-68,-74,-72,-73,-73,-73,0.39,2.05
-60,-39,-56,-20,-61,-56,-55,-57,-48,-59,-20,-46,-61,-54,-57,-43,-58,-66,-70,-56,-63,-59,-50,-64,-69,-72,-50,-61,-67,-55,-57,-66,-68,-69,-67,-66,-68,-68,-69,-66,0,-71,-72,-70,-70,-68,-71,-71,-73,-71,4.32,0.01
-70,-71,-69,-72,-74,-72,-68,-74,-71,-67,-67,0,-70,-72,-70,-62,-65,-61,-66,-74,-63,-72,-65,-73,-65,-64,-62,-68,-62,-67,-66,-66,-60,-67,-65,-69,-63,-67,-67,-67,-60,-68,-64,-69,-67,-72,-69,-54,-70,-68,2.42,3.82
-66,-68,-68,-68,-67,-69,-59,-71,-66,-69,-68,-66,-59,-60,-71,-65,-66,-70,-64,-67,-58,-66,-69,-70,-67,-70,-67,-69,-67,0,-65,0,0,0,0,0,0,-72,0,-68,-60,-74,-72,-71,-66,-73,-73,-73,-72,-66,2.12,0.77
-61,-57,-20,-46,-52,-63,-20,-25,-64,-47,-55,-62,-41,-58,-65,-20,-63,-20,-48,-64,-62,-20,-68,-65,-63,-60,-67,-66,-49,-66,0,-67,0,-72,-66,-69,-71,-61,-73,-71,-70,-69,-70,-70,-73,-72,-72,0,-74,-74,4.28,0.29
-68,-73,-69,-65,-74,-72,-72,-65,-64,-65,-74,-68,-64,-68,-63,-67,-67,-59,-70,-65,-52,-72,-72,-62,-62,-61,-63,-65,-69,-49,-65,-44,-61,-58,-50,-54,-50,-52,-56,-53,-21,-62,-61,-20,0,-20,-66,-66,-20,-59,4.49,4.09
-75,-71,-73,-72,-73,-72,-72,-73,-69,-73,-71,-68,-73,-72,-72,-72,-68,-72,-70,-69,-72,-73,-74,-69,-72,-73,-73,-73,-68,-71,-72,-72,-71,-71,-70,-74,0,0,-72,0,0,-72,0,-72,-72,-75,-70,-73,-72,-68,0.11,2.92
-64,-60,-65,-64,-69,-63,-64,-54,-63,-64,-65,-60,-62,-68,-58,-63,0,-57,-59,-67,-66,-20,-59,-68,-56,-63,-62,-60,-64,-69,-70,-66,-65,-71,-65,-71,-67,-69,-66,-66,-59,-72,-71,-67,-64,-71,-70,-67,-72,-74,3.13,0.85
-71,-73,-74,-72,-71,-67,-73,-72,-72,-71,-72,-69,-71,-71,-66,-63,-65,-70,-62,-68,-68,-63,-53,-65,-67,-70,-64,-67,-59,-52,-57,-63,0,-64,-58,-57,-56,-64,-58,-55,-62,-64,-47,-64,-52,-50,-64,0,0,-58,3.43,4.45
-71,-72,-73,-72,-71,-72,-73,-72,-71,-71,-68,0,-72,-64,-70,-69,-70,-72,-71,-72,-70,-72,-66,-68,-67,-70,-72,-70,-72,-70,-68,-72,-62,-66,-65,-69,-71,-68,-73,-72,-72,-70,-68,-72,-67,-64,-64,-67,-68,-66,1.32,3.83
-70,0,-70,-72,-70,-71,-71,-70,-67,-71,-73,0,-67,-64,-66,-63,-65,-62,-64,-64,-63,-61,-30,-63,-60,-66,-62,-57,-58,-59,-68,-60,-66,-55,-63,-43,-53,-72,-66,-58,-65,-48,-66,-61,-67,-66,-71,-66,-64,-63,2.91,3.16
-71,-72,-72,-72,-73,-72,-70,-74,-69,-72,-73,-68,-71,-67,-70,-73,-69,-72,-70,-72,-72,-73,-71,-73,-71,-69,-70,-73,-73,-72,-72,-71,-72,-76,-73,-72,-73,-72,-72,-72,-69,-73,-73,0,0,0,0,-74,-73,0,0.53,0.42
-74,-68,-72,-66,-73,-74,-72,-73,-66,-66,-63,-71,-69,-69,-69,-65,-70,-70,-69,-69,-65,-65,-64,-69,-66,-66,-67,-61,-66,-64,-55,-61,-66,-57,-53,-54,-69,-66,-55,-63,-20,-20,-64,-65,-62,-52,0,0,0,-63,3.62,4.29
-69,-66,-71,-70,-70,-69,-71,-67,-71,-70,-71,-68,-66,-72,-69,-70,-61,-71,-70,-72,-67,-72,-72,-71,-70,-70,-72,-72,-73,-71,-73,-71,-72,-70,-72,-75,-73,-73,-72,-73,-72,-72,-68,-73,-73,-73,-72,-72,-72,-71,1.25,0.2
-47,-64,-65,-45,-57,-56,-70,-53,-67,-52,-53,-69,-68,-51,-66,-62,-69,-64,-65,-69,-68,-64,-68,-60,-69,-68,-67,-64,-70,-67,-68,-63,-67,-59,-68,-73,-69,-70,-73,-69,-68,-61,-72,-73,-72,-73,-72,-73,-68,-72,3.22,0.15
-69,-73,0,-75,0,-72,-71,-72,-73,-74,-72,-71,-69,-73,-74,-74,-72,-73,-71,-71,-72,-67,-73,-73,-71,-64,-71,-71,-72,-66,-50,-68,-63,-64,-66,-65,-67,-70,-66,-57,-64,-69,-71,-71,-68,-67,-70,-69,-71,-68,1.89,4.49
-70,-65,-72,-70,-71,-70,-69,-70,-72,-66,-73,-67,-71,-66,-70,0,0,-72,-75,0,-71,0,-70,0,-71,-71,-72,-73,-68,-70,0,-66,-70,-70,-69,-69,-66,-69,-74,-71,-72,-71,-70,-72,-74,-73,-72,-72,-72,-71,1.43,0.63
-72,-73,-74,-74,-73,-72,-73,-71,-73,-73,-72,-73,-69,-66,-69,-75,-74,-72,-69,-73,-72,-70,-72,-67,-70,-69,-72,-72,-68,-70,-67,-71,-67,-73,-70,-69,-73,-68,-72,-72,-71,-69,-73,-71,-73,-72,-72,-73,-71,-71,0.5,3.14
-71,-72,-72,-73,-74,-73,-73,-71,-72,-74,0,-70,-73,-72,-69,-69,-71,-66,-74,-67,-71,-72,-65,-69,-70,-72,-66,-66,-68,-68,-73,-58,-68,-61,-66,-69,-70,-60,-68,-71,-68,-66,-68,-74,-68,-65,-66,-65,-71,-72,1.87,4.12
-73,-72,0,-71,-72,0,0,-67,-69,-73,-69,-73,-71,-63,-72,-72,-62,-68,-70,-71,-67,-67,-70,-72,-73,-68,-66,-71,-66,-73,-73,-68,-68,-74,-69,-68,-70,-72,-73,-73,-63,-68,-73,-73,-73,-68,-70,-72,-73,-72,0.94,1.7
-68,-71,-70,-72,-65,-62,-64,-67,-70,-64,-66,-47,-65,-62,-61,-62,-49,-40,-47,-65,-51,-54,-65,-66,-60,-66,-64,-57,-61,0,-20,-42,-68,-57,-20,-59,-57,-65,-63,-20,-59,-51,-67,-63,-66,-59,-54,-66,-65,-65,3.69,2.89
